"","w1","w2","w3","N"
"1560","of","smushing","you",1
"1561","smushing","you","instead",1
"1562","you","instead","of",1
"1563","instead","of","jumping",1
"1564","of","jumping","out",1
"1565","jumping","out","of",1
"1566","out","of","the",1
"1567","of","the","way",1
"1568","the","way","like",1
"1569","way","like","a",1
"1570","like","a","jelly",1
"1571","a","jelly","ddash",1
"1572","jelly","ddash","boned",1
"1573","ddash","boned","wimp",1
"1574","boned","wimp","eexclamation",1
"1575","wimp","eexclamation","now",1
"1576","eexclamation","now","ccomma",1
"1577","now","ccomma","do",1
"1578","ccomma","do","you",1
"1579","do","you","have",1
"1580","you","have","what",1
"1581","have","what","it",1
"1582","what","it","takes",1
"1583","it","takes","to",1
"1584","takes","to","face",1
"1585","to","face","that",1
"1586","face","that","rock",1
"1587","that","rock","like",1
"1588","rock","like","an",1
"1589","like","an","earthbender",1
"1590","an","earthbender","qquestion",1
"1591","earthbender","qquestion","eexclamation",1
"1592","yeah","ccomma","whatever",1
"1593","ccomma","whatever","ccomma",1
"1594","whatever","ccomma","go",1
"1595","ccomma","go","splash",1
"1596","go","splash","around",1
"1597","splash","around","until",1
"1598","around","until","you",1
"1599","until","you","feel",1
"1600","you","feel","better",1
"1601","feel","better","pperiod",1
"1602","sstart","aang","eexclamation",1
"1603","aang","eexclamation","i",1
"1604","eexclamation","i","found",1
"1605","i","found","these",1
"1606","found","these","nuts",1
"1607","these","nuts","in",1
"1608","nuts","in","your",1
"1609","in","your","bag",1
"1610","your","bag","pperiod",1
"1611","bag","pperiod","i",1
"1612","pperiod","i","figured",1
"1613","i","figured","you",1
"1614","figured","you","wouldn't",1
"1615","you","wouldn't","mind",1
"1616","wouldn't","mind","pperiod",1
"1617","mind","pperiod","and",1
"1618","pperiod","and","besides",1
"1619","and","besides","ccomma",1
"1620","besides","ccomma","even",1
"1621","even","if","you",1
"1622","if","you","did",1
"1623","you","did","ccomma",1
"1624","did","ccomma","you're",1
"1625","ccomma","you're","too",1
"1626","you're","too","much",1
"1627","too","much","of",1
"1628","much","of","a",1
"1629","of","a","pushover",1
"1630","a","pushover","to",1
"1631","pushover","to","do",1
"1632","to","do","anything",1
"1633","do","anything","about",1
"1634","anything","about","it",1
"1635","know","ccomma","i'm",1
"1636","ccomma","i'm","really",1
"1637","i'm","really","glad",1
"1638","really","glad","you",1
"1639","glad","you","feel",1
"1640","you","feel","that",1
"1641","feel","that","way",1
"1642","that","way","ccomma",1
"1643","way","ccomma","because",1
"1644","ccomma","because","i",1
"1645","because","i","also",1
"1646","i","also","have",1
"1647","also","have","this",1
"1648","have","this","great",1
"1649","this","great","new",1
"1650","great","new","nutcracker",1
"1651","new","nutcracker","pperiod",1
"1652","nutcracker","pperiod","eend",1
"1653","it's","not","the",1
"1654","not","the","only",1
"1655","the","only","delicate",1
"1656","only","delicate","instrument",1
"1657","delicate","instrument","around",1
"1658","instrument","around","here",1
"1659","sstart","just","enjoying",1
"1660","just","enjoying","the",1
"1661","enjoying","the","show",1
"1662","the","show","pperiod",1
"1663","show","pperiod","eend",1
"1664","sstart","sstart","pretty",1
"1665","sstart","pretty","much",1
"1666","pretty","much","pperiod",1
"1667","i","guess","it",1
"1668","guess","it","just",1
"1669","it","just","didn't",1
"1670","just","didn't","occur",1
"1671","didn't","occur","to",1
"1672","occur","to","me",1
"1673","do","it","now",1
"1674","it","now","pperiod",1
"1675","sstart","sstart","earthbend",1
"1676","sstart","earthbend","ccomma",1
"1677","earthbend","ccomma","twinkletoes",1
"1678","ccomma","twinkletoes","pperiod",1
"1679","twinkletoes","pperiod","you",1
"1680","pperiod","you","just",1
"1681","you","just","stood",1
"1682","just","stood","your",1
"1683","ground","against","a",1
"1684","against","a","crazy",1
"1685","a","crazy","beast",1
"1686","crazy","beast","ccomma",1
"1687","beast","ccomma","and",1
"1688","ccomma","and","even",1
"1689","and","even","more",1
"1690","even","more","impressive",1
"1691","more","impressive","ccomma",1
"1692","impressive","ccomma","you",1
"1693","ccomma","you","stood",1
"1694","you","stood","your",1
"1695","ground","against","me",1
"1696","against","me","pperiod",1
"1697","me","pperiod","you've",1
"1698","you've","got","the",1
"1699","got","the","stuff",1
"1700","the","stuff","pperiod",1
"1701","do","it","eexclamation",1
"1702","sstart","you","did",1
"1703","you","did","it",1
"1704","did","it","eexclamation",1
"1705","it","eexclamation","you're",1
"1706","eexclamation","you're","an",1
"1707","you're","an","earthbender",1
"1708","actually","ccomma","you",1
"1709","ccomma","you","should",1
"1710","you","should","probably",1
"1711","should","probably","let",1
"1712","probably","let","me",1
"1713","let","me","do",1
"1714","me","do","that",1
"1715","do","that","pperiod",1
"1716","that","pperiod","you're",1
"1717","pperiod","you're","still",1
"1718","you're","still","a",1
"1719","still","a","little",1
"1720","a","little","new",1
"1721","little","new","to",1
"1722","new","to","this",1
"1723","to","this","pperiod",1
"1724","this","pperiod","you",1
"1725","pperiod","you","might",1
"1726","you","might","accidentally",1
"1727","might","accidentally","crush",1
"1728","accidentally","crush","him",1
"1729","crush","him","pperiod",1
"1730","yep","pperiod","it",1
"1731","pperiod","it","worked",1
"1732","it","worked","wonders",1
"1733","worked","wonders","pperiod",1
"1734","wonders","pperiod","eend",1
"1735","sstart","a","lot",1
"1736","a","lot","actually",1
"1737","lot","actually","pperiod",1
"1738","actually","pperiod","there's",1
"1739","pperiod","there's","hundreds",1
"1740","there's","hundreds","of",1
"1741","hundreds","of","little",1
"1742","of","little","ddash",1
"1743","little","ddash","eend",1
"1744","sstart","we","did",1
"1745","we","did","make",1
"1746","did","make","plans",1
"1747","make","plans","pperiod",1
"1748","plans","pperiod","we're",1
"1749","pperiod","we're","all",1
"1750","we're","all","picking",1
"1751","all","picking","mini",1
"1752","picking","mini","ddash",1
"1753","mini","ddash","vacations",1
"1754","ddash","vacations","pperiod",1
"1755","vacations","pperiod","eend",1
"1756","sstart","you","spent",1
"1757","you","spent","years",1
"1758","spent","years","walking",1
"1759","years","walking","through",1
"1760","walking","through","the",1
"1761","through","the","desert",1
"1762","the","desert","to",1
"1763","desert","to","find",1
"1764","find","some","guy's",1
"1765","some","guy's","library",1
"1766","guy's","library","qquestion",1
"1767","library","qquestion","eend",1
"1768","sstart","sstart","mm",1
"1769","sstart","mm","ccomma",1
"1770","mm","ccomma","sounds",1
"1771","ccomma","sounds","like",1
"1772","sounds","like","good",1
"1773","like","good","times",1
"1774","good","times","pperiod",1
"1775","sstart","uh","ccomma",1
"1776","uh","ccomma","hey",1
"1777","ccomma","hey","qquestion",1
"1778","hey","qquestion","what",1
"1779","qquestion","what","about",1
"1780","me","qquestion","when",1
"1781","qquestion","when","do",1
"1782","when","do","i",1
"1783","do","i","get",1
"1784","get","to","pick",1
"1785","to","pick","qquestion",1
"1786","pick","qquestion","eend",1
"1787","sstart","sstart","aw",1
"1788","sstart","aw","ccomma",1
"1789","aw","ccomma","does",1
"1790","ccomma","does","this",1
"1791","this","place","even",1
"1792","place","even","exist",1
"1793","even","exist","qquestion",1
"1794","exist","qquestion","eend",1
"1795","sstart","sstart","shouldn't",1
"1796","sstart","shouldn't","you",1
"1797","shouldn't","you","have",1
"1798","you","have","mentioned",1
"1799","have","mentioned","that",1
"1800","mentioned","that","before",1
"1801","that","before","qquestion",1
"1802","before","qquestion","eend",1
"1803","sstart","there","it",1
"1804","there","it","is",1
"1805","it","is","eexclamation",1
"1806","is","eexclamation","eend",1
"1807","sstart","that's","what",1
"1808","that's","what","it",1
"1809","what","it","will",1
"1810","it","will","sound",1
"1811","will","sound","like",1
"1812","sound","like","when",1
"1813","like","when","one",1
"1814","when","one","of",1
"1815","one","of","you",1
"1816","of","you","spots",1
"1817","you","spots","it",1
"1818","spots","it","pperiod",1
"1819","actually","ccomma","that",1
"1820","ccomma","that","won't",1
"1821","that","won't","be",1
"1822","won't","be","necessary",1
"1823","be","necessary","pperiod",1
"1824","necessary","pperiod","the",1
"1825","pperiod","the","inside",1
"1826","the","inside","seems",1
"1827","inside","seems","to",1
"1828","seems","to","be",1
"1829","to","be","completely",1
"1830","be","completely","intact",1
"1831","completely","intact","ccomma",1
"1832","intact","ccomma","and",1
"1833","ccomma","and","it's",1
"1834","and","it's","huge",1
"1835","it's","huge","pperiod",1
"1836","huge","pperiod","eend",1
"1837","sstart","i","say",1
"1838","i","say","you",1
"1839","say","you","guys",1
"1840","you","guys","go",1
"1841","guys","go","ahead",1
"1842","go","ahead","without",1
"1843","ahead","without","me",1
"1844","without","me","pperiod",1
"1845","sstart","sstart","i've",1
"1846","sstart","i've","held",1
"1847","i've","held","books",1
"1848","held","books","before",1
"1849","books","before","ccomma",1
"1850","and","i","gotta",1
"1851","i","gotta","tell",1
"1852","gotta","tell","you",1
"1853","tell","you","ccomma",1
"1854","you","ccomma","they",1
"1855","ccomma","they","don't",1
"1856","they","don't","exactly",1
"1857","don't","exactly","do",1
"1858","exactly","do","it",1
"1859","it","for","me",1
"1860","let","me","know",1
"1861","me","know","if",1
"1862","know","if","they",1
"1863","if","they","have",1
"1864","they","have","something",1
"1865","have","something","you",1
"1866","something","you","can",1
"1867","you","can","listen",1
"1868","can","listen","to",1
"1869","listen","to","pperiod",1
"1870","what's","up","qquestion",1
"1871","ccomma","you","like",1
"1872","you","like","flyin'",1
"1873","like","flyin'","qquestion",1
"1874","flyin'","qquestion","eend",1
"1875","of","course","ccomma",1
"1876","course","ccomma","i'm",1
"1877","ccomma","i'm","more",1
"1878","i'm","more","comfortable",1
"1879","more","comfortable","on",1
"1880","comfortable","on","the",1
"1881","on","the","ground",1
"1882","the","ground","ccomma",1
"1883","ground","ccomma","where",1
"1884","ccomma","where","i",1
"1885","see","pperiod","well",1
"1886","i","don't","see",1
"1887","don't","see","the",1
"1888","see","the","way",1
"1889","way","you","do",1
"1890","pperiod","i","feel",1
"1891","i","feel","the",1
"1892","feel","the","vibration",1
"1893","the","vibration","in",1
"1894","vibration","in","the",1
"1895","in","the","ground",1
"1896","the","ground","with",1
"1897","ground","with","my",1
"1898","my","feet","ccomma",1
"1899","feet","ccomma","but",1
"1900","ccomma","but","this",1
"1901","but","this","sand",1
"1902","this","sand","is",1
"1903","sand","is","so",1
"1904","is","so","loose",1
"1905","so","loose","and",1
"1906","loose","and","shifty",1
"1907","and","shifty","ccomma",1
"1908","shifty","ccomma","it",1
"1909","ccomma","it","makes",1
"1910","it","makes","everything",1
"1911","makes","everything","look",1
"1912","everything","look","fuzzy",1
"1913","look","fuzzy","pperiod",1
"1914","sstart","not","that",1
"1915","not","that","there's",1
"1916","that","there's","anything",1
"1917","there's","anything","wrong",1
"1918","anything","wrong","with",1
"1919","wrong","with","fuzzy",1
"1920","with","fuzzy","pperiod",1
"1921","sstart","i","already",1
"1922","i","already","told",1
"1923","already","told","you",1
"1924","you","ccomma","i",1
"1925","i","don't","want",1
"1926","don't","want","to",1
"1927","want","to","snuggle",1
"1928","to","snuggle","pperiod",1
"1929","snuggle","pperiod","eend",1
"1930","sstart","the","library's",1
"1931","library's","sinking","pperiod",1
"1932","sinking","pperiod","the",1
"1933","pperiod","the","library's",1
"1934","library's","sinking","eexclamation",1
"1935","sstart","what","is",1
"1936","what","is","it",1
"1937","is","it","now",1
"1938","it","now","qquestion",1
"1939","sstart","who's","there",1
"1940","who's","there","qquestion",1
"1941","there","qquestion","eend",1
"1942","this","down","pperiod",1
"1943","no","ccomma","stop",1
"1944","ccomma","stop","sinking",1
"1945","stop","sinking","eexclamation",1
"1946","no","eexclamation","i'm",1
"1947","eexclamation","i'm","sorry",1
"1948","sstart","i","couldn't",1
"1949","i","couldn't","eexclamation",1
"1950","couldn't","eexclamation","the",1
"1951","eexclamation","the","library",1
"1952","the","library","was",1
"1953","library","was","sinking",1
"1954","was","sinking","eexclamation",1
"1955","sinking","eexclamation","you",1
"1956","eexclamation","you","guys",1
"1957","you","guys","were",1
"1958","guys","were","still",1
"1959","were","still","inside",1
"1960","still","inside","and",1
"1961","inside","and","ddash",1
"1962","and","ddash","eend",1
"1963","i","can","hardly",1
"1964","can","hardly","feel",1
"1965","hardly","feel","any",1
"1966","feel","any","vibrations",1
"1967","any","vibrations","out",1
"1968","vibrations","out","here",1
"1969","here","pperiod","the",1
"1970","pperiod","the","sandbenders",1
"1971","the","sandbenders","snuck",1
"1972","sandbenders","snuck","upon",1
"1973","snuck","upon","me",1
"1974","upon","me","and",1
"1975","me","and","there",1
"1976","and","there","wasn't",1
"1977","there","wasn't","time",1
"1978","wasn't","time","for",1
"1979","time","for","ddash",1
"1980","for","ddash","eend",1
"1981","no","pperiod","eend",1
"1982","katara","ccomma","can",1
"1983","ccomma","can","i",1
"1984","can","i","have",1
"1985","i","have","some",1
"1986","have","some","water",1
"1987","some","water","qquestion",1
"1988","sstart","it","does",1
"1989","it","does","taste",1
"1990","does","taste","swampy",1
"1991","taste","swampy","pperiod",1
"1992","swampy","pperiod","eend",1
"1993","sstart","can","i",1
"1994","can","i","get",1
"1995","i","get","some",1
"1996","get","some","of",1
"1997","some","of","that",1
"1998","of","that","cactus",1
"1999","that","cactus","qquestion",1
"2000","cactus","qquestion","eend",1
"2001","what","qquestion","what",1
"2002","qquestion","what","is",1
"2003","what","is","what",1
"2004","is","what","qquestion",1
"2005","what","qquestion","eend",1
"2006","sstart","sstart","as",1
"2007","sstart","as","far",1
"2008","as","far","as",1
"2009","far","as","i",1
"2010","as","i","can",1
"2011","can","feel","ccomma",1
"2012","feel","ccomma","we're",1
"2013","ccomma","we're","trapped",1
"2014","we're","trapped","in",1
"2015","trapped","in","a",1
"2016","in","a","giant",1
"2017","a","giant","bowl",1
"2018","giant","bowl","of",1
"2019","bowl","of","sand",1
"2020","of","sand","pudding",1
"2021","sand","pudding","pperiod",1
"2022","pudding","pperiod","i",1
"2023","i","got","nothin'",1
"2024","got","nothin'","pperiod",1
"2025","nothin'","pperiod","eend",1
"2026","sstart","is","there",1
"2027","is","there","any",1
"2028","there","any","more",1
"2029","any","more","water",1
"2030","more","water","qquestion",1
"2031","sstart","sstart","yesterday",1
"2032","sstart","yesterday","my",1
"2033","yesterday","my","mouth",1
"2034","my","mouth","tasted",1
"2035","mouth","tasted","like",1
"2036","tasted","like","mud",1
"2037","like","mud","pperiod",1
"2038","mud","pperiod","now",1
"2039","pperiod","now","it",1
"2040","now","it","just",1
"2041","it","just","tastes",1
"2042","just","tastes","like",1
"2043","tastes","like","sand",1
"2044","like","sand","pperiod",1
"2045","sand","pperiod","i",1
"2046","pperiod","i","never",1
"2047","never","thought","i'd",1
"2048","thought","i'd","miss",1
"2049","i'd","miss","the",1
"2050","miss","the","taste",1
"2051","the","taste","of",1
"2052","taste","of","mud",1
"2053","of","mud","so",1
"2054","mud","so","much",1
"2055","ow","eexclamation","crud",1
"2056","eexclamation","crud","eexclamation",1
"2057","crud","eexclamation","i",1
"2058","eexclamation","i","am",1
"2059","i","am","so",1
"2060","am","so","sick",1
"2061","so","sick","of",1
"2062","sick","of","not",1
"2063","of","not","feeling",1
"2064","not","feeling","where",1
"2065","feeling","where","i'm",1
"2066","where","i'm","going",1
"2067","i'm","going","eexclamation",1
"2068","going","eexclamation","and",1
"2069","eexclamation","and","what",1
"2070","and","what","idiot",1
"2071","what","idiot","buried",1
"2072","idiot","buried","a",1
"2073","buried","a","boat",1
"2074","a","boat","in",1
"2075","boat","in","the",1
"2076","in","the","middle",1
"2077","the","middle","of",1
"2078","middle","of","the",1
"2079","of","the","desert",1
"2080","the","desert","qquestion",1
"2081","desert","qquestion","eexclamation",1
"2082","sstart","sstart","believe",1
"2083","sstart","believe","me",1
"2084","believe","me","ccomma",1
"2085","me","ccomma","i",1
"2086","ccomma","i","kicked",1
"2087","i","kicked","it",1
"2088","kicked","it","hard",1
"2089","it","hard","enough",1
"2090","hard","enough","to",1
"2091","enough","to","feel",1
"2092","to","feel","plenty",1
"2093","feel","plenty","of",1
"2094","plenty","of","vibrations",1
"2095","of","vibrations","pperiod",1
"2096","vibrations","pperiod","eend",1
"2097","sstart","a","rock",1
"2098","a","rock","qquestion",1
"2099","rock","qquestion","yes",1
"2100","qquestion","yes","eexclamation",1
"2101","yes","eexclamation","let's",1
"2102","eexclamation","let's","go",1
"2103","let's","go","eexclamation",1
"2104","sstart","ahhh","ppause",1
"2105","ahhh","ppause","finally",1
"2106","ppause","finally","eexclamation",1
"2107","finally","eexclamation","solid",1
"2108","eexclamation","solid","ground",1
"2109","solid","ground","eexclamation",1
"2110","ground","eexclamation","eend",1
"2111","i","don't","think",1
"2112","don't","think","this",1
"2113","think","this","is",1
"2114","this","is","a",1
"2115","is","a","normal",1
"2116","a","normal","cave",1
"2117","normal","cave","pperiod",1
"2118","cave","pperiod","this",1
"2119","pperiod","this","was",1
"2120","this","was","carved",1
"2121","was","carved","by",1
"2122","carved","by","something",1
"2123","by","something","pperiod",1
"2124","there's","something","buzzing",1
"2125","something","buzzing","in",1
"2126","buzzing","in","here",1
"2127","in","here","pperiod",1
"2128","here","pperiod","something",1
"2129","pperiod","something","that's",1
"2130","something","that's","coming",1
"2131","that's","coming","for",1
"2132","coming","for","us",1
"2133","for","us","eexclamation",1
"2134","ccomma","i","can't",1
"2135","i","can't","tell",1
"2136","can't","tell","where",1
"2137","tell","where","they",1
"2138","where","they","are",1
"2139","they","are","in",1
"2140","are","in","the",1
"2141","in","the","air",1
"2142","the","air","eexclamation",1
"2143","air","eexclamation","eend",1
"2144","sstart","i","recognize",1
"2145","i","recognize","the",1
"2146","recognize","the","son's",1
"2147","the","son's","voice",1
"2148","son's","voice","pperiod",1
"2149","voice","pperiod","he's",1
"2150","pperiod","he's","the",1
"2151","he's","the","one",1
"2152","the","one","that",1
"2153","one","that","stole",1
"2154","that","stole","appa",1
"2155","stole","appa","pperiod",1
"2156","i","never","forget",1
"2157","never","forget","a",1
"2158","forget","a","voice",1
"2159","a","voice","pperiod",1
"2160","voice","pperiod","eend",1
"2161","you","said","to",1
"2162","said","to","put",1
"2163","to","put","a",1
"2164","put","a","muzzle",1
"2165","a","muzzle","on",1
"2166","muzzle","on","him",1
"2167","on","him","eexclamation",1
"2168","him","eexclamation","eend",1
"2169","sstart","you're","sure",1
"2170","you're","sure","that's",1
"2171","sure","that's","the",1
"2172","that's","the","best",1
"2173","the","best","way",1
"2174","best","way","to",1
"2175","sstart","sstart","deadly",1
"2176","sstart","deadly","route",1
"2177","deadly","route","pperiod",1
"2178","route","pperiod","great",1
"2179","pperiod","great","pick",1
"2180","great","pick","ccomma",1
"2181","pick","ccomma","sokka",1
"2182","sstart","i'll","take",1
"2183","i'll","take","care",1
"2184","care","of","this",1
"2185","this","pperiod","my",1
"2186","pperiod","my","name",1
"2187","my","name","is",1
"2188","name","is","toph",1
"2189","is","toph","bei",1
"2190","toph","bei","fong",1
"2191","bei","fong","ccomma",1
"2192","fong","ccomma","and",1
"2193","and","i'll","need",1
"2194","i'll","need","4",1
"2195","need","4","tickets",1
"2196","4","tickets","pperiod",1
"2197","tickets","pperiod","eend",1
"2198","sstart","it","is",1
"2199","it","is","your",1
"2200","is","your","pleasure",1
"2201","your","pleasure","pperiod",1
"2202","pleasure","pperiod","as",1
"2203","pperiod","as","you",1
"2204","as","you","can",1
"2205","you","can","see",1
"2206","can","see","i",1
"2207","see","i","am",1
"2208","i","am","blind",1
"2209","am","blind","ccomma",1
"2210","blind","ccomma","and",1
"2211","ccomma","and","these",1
"2212","and","these","three",1
"2213","these","three","imbeciles",1
"2214","three","imbeciles","are",1
"2215","imbeciles","are","my",1
"2216","are","my","valets",1
"2217","my","valets","pperiod",1
"2218","valets","pperiod","eend",1
"2219","sstart","is","my",1
"2220","is","my","seeing",1
"2221","my","seeing","ddash",1
"2222","seeing","ddash","eye",1
"2223","ddash","eye","lemur",1
"2224","eye","lemur","pperiod",1
"2225","lemur","pperiod","eend",1
"2226","thank","you","very",1
"2227","you","very","much",1
"2228","very","much","pperiod",1
"2229","i","can't","believe",1
"2230","can't","believe","you're",1
"2231","believe","you're","still",1
"2232","you're","still","complaining",1
"2233","still","complaining","about",1
"2234","complaining","about","it",1
"2235","sstart","thanks","for",1
"2236","thanks","for","saving",1
"2237","for","saving","my",1
"2238","saving","my","life",1
"2239","my","life","toph",1
"2240","life","toph","pperiod",1
"2241","toph","pperiod","hey",1
"2242","pperiod","hey","no",1
"2243","hey","no","problem",1
"2244","no","problem","sokka",1
"2245","problem","sokka","pperiod",1
"2246","actually","ccomma","i'm",1
"2247","ccomma","i'm","gonna",1
"2248","i'm","gonna","stay",1
"2249","gonna","stay","on",1
"2250","stay","on","my",1
"2251","on","my","little",1
"2252","my","little","island",1
"2253","little","island","where",1
"2254","island","where","i",1
"2255","see","pperiod","ok",1
"2256","pperiod","ok","ccomma",1
"2257","ok","ccomma","i'm",1
"2258","ccomma","i'm","coming",1
"2259","i'm","coming","eexclamation",1
"2260","sstart","it's","hard",1
"2261","it's","hard","to",1
"2262","hard","to","ignore",1
"2263","to","ignore","pperiod",1
"2264","ignore","pperiod","eend",1
"2265","sstart","sstart","help",1
"2266","sstart","help","eexclamation",1
"2267","help","eexclamation","i",1
"2268","eexclamation","i","can't",1
"2269","i","can't","swim",1
"2270","can't","swim","eexclamation",1
"2271","swim","eexclamation","eend",1
"2272","sstart","oh","sokka",1
"2273","oh","sokka","ccomma",1
"2274","sokka","ccomma","you",1
"2275","ccomma","you","saved",1
"2276","you","saved","me",1
"2277","saved","me","pperiod",1
"2278","sstart","oh","ppause",1
"2279","oh","ppause","well",1
"2280","ppause","well","ppause",1
"2281","well","ppause","heheh",1
"2282","ppause","heheh","pperiod",1
"2283","heheh","pperiod","you",1
"2284","pperiod","you","can",1
"2285","you","can","go",1
"2286","can","go","ahead",1
"2287","and","let","me",1
"2288","let","me","drown",1
"2289","me","drown","now",1
"2290","drown","now","pperiod",1
"2291","ccomma","you","want",1
"2292","want","to","go",1
"2293","to","go","see",1
"2294","go","see","the",1
"2295","see","the","baby",1
"2296","the","baby","qquestion",1
"2297","baby","qquestion","or",1
"2298","qquestion","or","are",1
"2299","or","are","you",1
"2300","going","to","faint",1
"2301","to","faint","like",1
"2302","faint","like","an",1
"2303","like","an","old",1
"2304","an","old","lady",1
"2305","old","lady","again",1
"2306","lady","again","qquestion",1
"2307","sstart","sstart","she",1
"2308","sstart","she","sounds",1
"2309","she","sounds","healthy",1
"2310","sounds","healthy","pperiod",1
"2311","healthy","pperiod","eend",1
"2312","sstart","sstart","say",1
"2313","sstart","say","hi",1
"2314","say","hi","to",1
"2315","hi","to","that",1
"2316","to","that","big",1
"2317","that","big","fuzzball",1
"2318","big","fuzzball","for",1
"2319","fuzzball","for","me",1
"2320","sstart","what","about",1
"2321","what","about","the",1
"2322","about","the","dragon",1
"2323","the","dragon","of",1
"2324","dragon","of","the",1
"2325","of","the","west",1
"2326","the","west","qquestion",1
"2327","west","qquestion","he",1
"2328","qquestion","he","got",1
"2329","he","got","in",1
"2330","got","in","pperiod",1
"2331","yeah","ccomma","thanks",1
"2332","ccomma","thanks","for",1
"2333","thanks","for","the",1
"2334","for","the","tour",1
"2335","the","tour","ccomma",1
"2336","tour","ccomma","but",1
"2337","ccomma","but","we",1
"2338","but","we","still",1
"2339","we","still","got",1
"2340","still","got","the",1
"2341","got","the","drill",1
"2342","the","drill","problem",1
"2343","drill","problem","pperiod",1
"2344","sstart","maybe","you'd",1
"2345","maybe","you'd","like",1
"2346","you'd","like","the",1
"2347","like","the","avatar's",1
"2348","the","avatar's","help",1
"2349","avatar's","help","now",1
"2350","help","now","qquestion",1
"2351","sstart","sstart","by",1
"2352","sstart","by","hitting",1
"2353","by","hitting","its",1
"2354","hitting","its","pressure",1
"2355","its","pressure","points",1
"2356","pressure","points","eexclamation",1
"2357","points","eexclamation","eend",1
"2358","sstart","sstart","once",1
"2359","sstart","once","i",1
"2360","once","i","whip",1
"2361","i","whip","up",1
"2362","whip","up","some",1
"2363","up","some","cover",1
"2364","some","cover","ccomma",1
"2365","cover","ccomma","you're",1
"2366","ccomma","you're","not",1
"2367","you're","not","gonna",1
"2368","not","gonna","be",1
"2369","gonna","be","able",1
"2370","to","see","ccomma",1
"2371","see","ccomma","so",1
"2372","ccomma","so","stay",1
"2373","so","stay","close",1
"2374","stay","close","to",1
"2375","close","to","me",1
"2376","sstart","sstart","run",1
"2377","sstart","run","eexclamation",1
"2378","run","eexclamation","eend",1
"2379","sstart","sstart","everyone",1
"2380","sstart","everyone","into",1
"2381","everyone","into","the",1
"2382","into","the","hole",1
"2383","the","hole","eexclamation",1
"2384","hole","eexclamation","eend",1
"2385","sstart","oh","no",1
"2386","oh","no","ccomma",1
"2387","no","ccomma","what",1
"2388","ccomma","what","a",1
"2389","what","a","nightmare",1
"2390","a","nightmare","pperiod",1
"2391","nightmare","pperiod","eend",1
"2392","no","way","am",1
"2393","way","am","i",1
"2394","am","i","going",1
"2395","i","going","in",1
"2396","going","in","that",1
"2397","in","that","metal",1
"2398","that","metal","monster",1
"2399","metal","monster","pperiod",1
"2400","monster","pperiod","i",1
"2401","pperiod","i","can't",1
"2402","i","can't","bend",1
"2403","can't","bend","in",1
"2404","bend","in","there",1
"2405","in","there","pperiod",1
"2406","there","pperiod","i'll",1
"2407","i'll","try","to",1
"2408","try","to","slow",1
"2409","to","slow","it",1
"2410","slow","it","down",1
"2411","it","down","out",1
"2412","down","out","here",1
"2413","sstart","sstart","c'mon",1
"2414","sstart","c'mon","twinkle",1
"2415","c'mon","twinkle","toes",1
"2416","twinkle","toes","ccomma",1
"2417","toes","ccomma","hurry",1
"2418","ccomma","hurry","up",1
"2419","hurry","up","eexclamation",1
"2420","you","guys","need",1
"2421","guys","need","some",1
"2422","need","some","help",1
"2423","some","help","qquestion",1
"2424","help","qquestion","eend",1
"2425","it","comes","eexclamation",1
"2426","comes","eexclamation","eend",1
"2427","sstart","you're","crazy",1
"2428","you're","crazy","pperiod",1
"2429","crazy","pperiod","eend",1
"2430","sstart","you","been",1
"2431","you","been","hitting",1
"2432","been","hitting","the",1
"2433","hitting","the","cactus",1
"2434","the","cactus","juice",1
"2435","cactus","juice","again",1
"2436","juice","again","qquestion",1
"2437","sstart","sstart","back",1
"2438","sstart","back","in",1
"2439","back","in","the",1
"2440","the","city","pperiod",1
"2441","city","pperiod","great",1
"2442","pperiod","great","pperiod",1
"2443","sstart","just","a",1
"2444","just","a","bunch",1
"2445","a","bunch","of",1
"2446","bunch","of","walls",1
"2447","of","walls","and",1
"2448","walls","and","rules",1
"2449","and","rules","pperiod",1
"2450","rules","pperiod","you",1
"2451","pperiod","you","wait;",1
"2452","you","wait;","you'll",1
"2453","wait;","you'll","get",1
"2454","you'll","get","sick",1
"2455","get","sick","of",1
"2456","sick","of","it",1
"2457","of","it","in",1
"2458","it","in","a",1
"2459","in","a","couple",1
"2460","a","couple","of",1
"2461","couple","of","days",1
"2462","of","days","pperiod",1
"2463","days","pperiod","eend",1
"2464","sstart","it's","called",1
"2465","it's","called","being",1
"2466","called","being","handled",1
"2467","being","handled","pperiod",1
"2468","handled","pperiod","get",1
"2469","pperiod","get","used",1
"2470","get","used","to",1
"2471","used","to","it",1
"2472","to","it","pperiod",1
"2473","sstart","we","don't",1
"2474","we","don't","need",1
"2475","need","a","babysitter",1
"2476","a","babysitter","pperiod",1
"2477","babysitter","pperiod","eend",1
"2478","can","feel","you",1
"2479","feel","you","shaking",1
"2480","you","shaking","pperiod",1
"2481","shaking","pperiod","eend",1
"2482","sstart","how","are",1
"2483","how","are","we",1
"2484","are","we","supposed",1
"2485","we","supposed","to",1
"2486","supposed","to","do",1
"2487","to","do","that",1
"2488","do","that","qquestion",1
"2489","that","qquestion","one",1
"2490","qquestion","one","doesn't",1
"2491","one","doesn't","just",1
"2492","doesn't","just","pop",1
"2493","just","pop","in",1
"2494","pop","in","on",1
"2495","in","on","the",1
