"","w1","w2","w3","N"
"2306","sstart","sokka","doesn't",1
"2307","sokka","doesn't","believe",1
"2308","doesn't","believe","you",1
"2309","believe","you","can",1
"2310","you","can","fly",1
"2311","can","fly","ccomma",1
"2312","fly","ccomma","but",1
"2313","but","i","do",1
"2314","i","do","ccomma",1
"2315","do","ccomma","appa",1
"2316","appa","pperiod","come",1
"2317","on","pperiod","don't",1
"2318","don't","you","wanna",1
"2319","you","wanna","save",1
"2320","wanna","save","aang",1
"2321","save","aang","qquestion",1
"2322","it","ccomma","sokka",1
"2323","aang","eexclamation","no",1
"2324","eexclamation","no","eexclamation",1
"2325","sstart","did","you",1
"2326","did","you","see",1
"2327","you","see","what",1
"2328","see","what","he",1
"2329","what","he","just",1
"2330","he","just","did",1
"2331","just","did","qquestion",1
"2332","did","qquestion","eend",1
"2333","aang","eexclamation","are",1
"2334","sstart","hurry","up",1
"2335","hurry","up","ccomma",1
"2336","up","ccomma","sokka",1
"2337","did","you","do",1
"2338","you","do","that",1
"2339","that","qquestion","with",1
"2340","qquestion","with","the",1
"2341","with","the","water",1
"2342","the","water","qquestion",1
"2343","water","qquestion","it",1
"2344","was","the","most",1
"2345","the","most","amazing",1
"2346","most","amazing","thing",1
"2347","amazing","thing","i've",1
"2348","thing","i've","ever",1
"2349","i've","ever","seen",1
"2350","ever","seen","pperiod",1
"2351","seen","pperiod","eend",1
"2352","but","aang","ccomma",1
"2353","ccomma","the","world's",1
"2354","the","world's","been",1
"2355","world's","been","waiting",1
"2356","been","waiting","for",1
"2357","waiting","for","the",1
"2358","the","avatar","to",1
"2359","avatar","to","return",1
"2360","to","return","and",1
"2361","return","and","finally",1
"2362","and","finally","put",1
"2363","finally","put","an",1
"2364","put","an","end",1
"2365","an","end","to",1
"2366","end","to","this",1
"2367","to","this","war",1
"2368","this","war","pperiod",1
"2369","war","pperiod","eend",1
"2370","sstart","sstart","according",1
"2371","sstart","according","to",1
"2372","according","to","legend",1
"2373","to","legend","ccomma",1
"2374","legend","ccomma","you",1
"2375","need","to","first",1
"2376","to","first","master",1
"2377","first","master","water",1
"2378","master","water","ccomma",1
"2379","water","ccomma","then",1
"2380","ccomma","then","earth",1
"2381","then","earth","ccomma",1
"2382","earth","ccomma","then",1
"2383","ccomma","then","fire",1
"2384","then","fire","ccomma",1
"2385","fire","ccomma","right",1
"2386","ccomma","if","we",1
"2387","if","we","go",1
"2388","we","go","to",1
"2389","go","to","the",1
"2390","north","pole","you",1
"2391","pole","you","can",1
"2392","you","can","master",1
"2393","can","master","waterbending",1
"2394","master","waterbending","pperiod",1
"2395","sstart","and","sokka",1
"2396","and","sokka","ccomma",1
"2397","sokka","ccomma","i'm",1
"2398","i'm","sure","you'll",1
"2399","sure","you'll","get",1
"2400","you'll","get","to",1
"2401","get","to","knock",1
"2402","to","knock","some",1
"2403","knock","some","firebender",1
"2404","some","firebender","heads",1
"2405","firebender","heads","on",1
"2406","heads","on","the",1
"2407","on","the","way",1
"2408","the","way","pperiod",1
"2409","sstart","then","we're",1
"2410","then","we're","in",1
"2411","we're","in","this",1
"2412","in","this","together",1
"2413","this","together","pperiod",1
"2414","sstart","what's","there",1
"2415","what's","there","qquestion",1
"2416","there","qquestion","eend",1
"2417","know","you're","excited",1
"2418","you're","excited","ccomma",1
"2419","excited","ccomma","but",1
"2420","but","it's","been",1
"2421","it's","been","a",1
"2422","been","a","hundred",1
"2423","hundred","years","since",1
"2424","years","since","you've",1
"2425","since","you've","been",1
"2426","you've","been","home",1
"2427","been","home","pperiod",1
"2428","just","that","a",1
"2429","that","a","lot",1
"2430","a","lot","can",1
"2431","lot","can","change",1
"2432","can","change","in",1
"2433","change","in","all",1
"2434","in","all","that",1
"2435","all","that","time",1
"2436","that","time","pperiod",1
"2437","aang","qquestion","before",1
"2438","qquestion","before","we",1
"2439","we","get","to",1
"2440","to","the","temple",1
"2441","the","temple","ccomma",1
"2442","temple","ccomma","i",1
"2443","want","to","talk",1
"2444","to","you","about",1
"2445","you","about","the",1
"2446","about","the","airbenders",1
"2447","the","airbenders","pperiod",1
"2448","ccomma","i","just",1
"2449","just","want","you",1
"2450","want","you","to",1
"2451","you","to","be",1
"2452","to","be","prepared",1
"2453","be","prepared","for",1
"2454","prepared","for","what",1
"2455","what","you","might",1
"2456","you","might","see",1
"2457","might","see","pperiod",1
"2458","see","pperiod","the",1
"2459","nation","is","ruthless",1
"2460","is","ruthless","pperiod",1
"2461","ruthless","pperiod","they",1
"2462","pperiod","they","killed",1
"2463","they","killed","my",1
"2464","killed","my","mother",1
"2465","my","mother","and",1
"2466","mother","and","they",1
"2467","and","they","could",1
"2468","they","could","have",1
"2469","could","have","done",1
"2470","have","done","the",1
"2471","done","the","same",1
"2472","the","same","to",1
"2473","same","to","your",1
"2474","to","your","people",1
"2475","your","people","pperiod",1
"2476","it's","hard","to",1
"2477","hard","to","accept",1
"2478","to","accept","pperiod",1
"2479","accept","pperiod","eend",1
"2480","ccomma","it's","amazing",1
"2481","it's","amazing","eexclamation",1
"2482","amazing","eexclamation","eend",1
"2483","sstart","you're","lucky",1
"2484","you're","lucky","enough",1
"2485","lucky","enough","to",1
"2486","enough","to","be",1
"2487","to","be","one",1
"2488","be","one","of",1
"2489","of","the","first",1
"2490","the","first","outsiders",1
"2491","first","outsiders","to",1
"2492","outsiders","to","ever",1
"2493","to","ever","visit",1
"2494","ever","visit","an",1
"2495","visit","an","airbender",1
"2496","an","airbender","temple",1
"2497","airbender","temple","and",1
"2498","temple","and","all",1
"2499","and","all","you",1
"2500","all","you","can",1
"2501","you","can","think",1
"2502","can","think","about",1
"2503","think","about","is",1
"2504","about","is","food",1
"2505","is","food","qquestion",1
"2506","food","qquestion","eend",1
"2507","sstart","fire","nation",1
"2508","ccomma","there's","something",1
"2509","there's","something","you",1
"2510","something","you","need",1
"2511","need","to","see",1
"2512","to","see","pperiod",1
"2513","see","pperiod","eend",1
"2514","uh","ppause","just",1
"2515","ppause","just","a",1
"2516","just","a","new",1
"2517","a","new","waterbending",1
"2518","new","waterbending","move",1
"2519","waterbending","move","i",1
"2520","move","i","learned",1
"2521","i","learned","pperiod",1
"2522","learned","pperiod","eend",1
"2523","i","can","for",1
"2524","can","for","aang's",1
"2525","for","aang's","sake",1
"2526","aang's","sake","pperiod",1
"2527","sake","pperiod","eend",1
"2528","sstart","if","he",1
"2529","if","he","finds",1
"2530","he","finds","out",1
"2531","finds","out","that",1
"2532","out","that","the",1
"2533","fire","nation","invaded",1
"2534","nation","invaded","his",1
"2535","invaded","his","home",1
"2536","his","home","ccomma",1
"2537","home","ccomma","he'll",1
"2538","ccomma","he'll","be",1
"2539","he'll","be","devastated",1
"2540","be","devastated","pperiod",1
"2541","devastated","pperiod","eend",1
"2542","sstart","you","must",1
"2543","you","must","miss",1
"2544","must","miss","him",1
"2545","where","are","you",1
"2546","you","going","qquestion",1
"2547","but","aang","ppause",1
"2548","aang","ppause","no",1
"2549","ppause","no","one",1
"2550","no","one","could",1
"2551","one","could","have",1
"2552","could","have","survived",1
"2553","have","survived","in",1
"2554","survived","in","there",1
"2555","in","there","for",1
"2556","there","for","a",1
"2557","for","a","hundred",1
"2558","hundred","years","pperiod",1
"2559","years","pperiod","eend",1
"2560","sstart","good","point",1
"2561","good","point","pperiod",1
"2562","sstart","who","are",1
"2563","who","are","all",1
"2564","are","all","these",1
"2565","and","this","one's",1
"2566","this","one's","a",1
"2567","one's","a","waterbender",1
"2568","waterbender","pperiod","they're",1
"2569","pperiod","they're","lined",1
"2570","they're","lined","up",1
"2571","lined","up","in",1
"2572","in","a","pattern",1
"2573","a","pattern","pperiod",1
"2574","pattern","pperiod","air",1
"2575","pperiod","air","ccomma",1
"2576","air","ccomma","water",1
"2577","ccomma","water","ccomma",1
"2578","water","ccomma","earth",1
"2579","ccomma","earth","and",1
"2580","earth","and","fire",1
"2581","and","fire","pperiod",1
"2582","course","eexclamation","they're",1
"2583","eexclamation","they're","avatars",1
"2584","they're","avatars","pperiod",1
"2585","avatars","pperiod","all",1
"2586","pperiod","all","these",1
"2587","people","are","your",1
"2588","are","your","past",1
"2589","your","past","lives",1
"2590","past","lives","ccomma",1
"2591","lives","ccomma","aang",1
"2592","sstart","it's","true",1
"2593","it's","true","pperiod",1
"2594","true","pperiod","when",1
"2595","pperiod","when","the",1
"2596","when","the","avatar",1
"2597","the","avatar","dies",1
"2598","avatar","dies","he's",1
"2599","dies","he's","reincarnated",1
"2600","he's","reincarnated","into",1
"2601","reincarnated","into","the",1
"2602","into","the","next",1
"2603","the","next","nation",1
"2604","next","nation","in",1
"2605","nation","in","the",1
"2606","in","the","cycle",1
"2607","the","cycle","pperiod",1
"2608","cycle","pperiod","pperiod",1
"2609","pperiod","pperiod","eend",1
"2610","aang","ccomma","snap",1
"2611","ccomma","snap","out",1
"2612","snap","out","of",1
"2613","of","it","eexclamation",1
"2614","sstart","who","is",1
"2615","who","is","that",1
"2616","there's","no","writing",1
"2617","no","writing","pperiod",1
"2618","writing","pperiod","how",1
"2619","pperiod","how","do",1
"2620","you","know","his",1
"2621","know","his","name",1
"2622","his","name","qquestion",1
"2623","sstart","you're","making",1
"2624","making","a","sound",1
"2625","a","sound","eexclamation",1
"2626","sound","eexclamation","eend",1
"2627","oh","no","ccomma",1
"2628","no","ccomma","it's",1
"2629","ccomma","it's","his",1
"2630","it's","his","avatar",1
"2631","his","avatar","spirit",1
"2632","avatar","spirit","eexclamation",1
"2633","spirit","eexclamation","he",1
"2634","eexclamation","he","must",1
"2635","he","must","have",1
"2636","must","have","triggered",1
"2637","have","triggered","it",1
"2638","triggered","it","eexclamation",1
"2639","it","eexclamation","i'm",1
"2640","eexclamation","i'm","gonna",1
"2641","gonna","try","and",1
"2642","try","and","calm",1
"2643","and","calm","him",1
"2644","calm","him","down",1
"2645","him","down","pperiod",1
"2646","know","you're","upset",1
"2647","you're","upset","ppause",1
"2648","upset","ppause","eend",1
"2649","ppause","and","i",1
"2650","know","how","hard",1
"2651","how","hard","it",1
"2652","hard","it","is",1
"2653","it","is","to",1
"2654","is","to","lose",1
"2655","to","lose","the",1
"2656","lose","the","people",1
"2657","the","people","you",1
"2658","people","you","love",1
"2659","you","love","pperiod",1
"2660","love","pperiod","i",1
"2661","pperiod","i","went",1
"2662","i","went","through",1
"2663","went","through","the",1
"2664","through","the","same",1
"2665","the","same","thing",1
"2666","same","thing","when",1
"2667","thing","when","i",1
"2668","when","i","lost",1
"2669","lost","my","mom",1
"2670","my","mom","pperiod",1
"2671","mom","pperiod","monk",1
"2672","pperiod","monk","gyatso",1
"2673","monk","gyatso","and",1
"2674","gyatso","and","the",1
"2675","and","the","other",1
"2676","other","airbenders","may",1
"2677","airbenders","may","be",1
"2678","may","be","gone",1
"2679","be","gone","ccomma",1
"2680","gone","ccomma","but",1
"2681","have","a","family",1
"2682","a","family","pperiod",1
"2683","family","pperiod","sokka",1
"2684","and","i","ccomma",1
"2685","i","ccomma","we're",1
"2686","ccomma","we're","your",1
"2687","we're","your","family",1
"2688","your","family","now",1
"2689","family","now","pperiod",1
"2690","okay","pperiod","it",1
"2691","pperiod","it","wasn't",1
"2692","it","wasn't","your",1
"2693","wasn't","your","fault",1
"2694","sstart","everything's","packed",1
"2695","everything's","packed","pperiod",1
"2696","packed","pperiod","you",1
"2697","pperiod","you","ready",1
"2698","to","go","qquestion",1
"2699","sstart","maybe","you'll",1
"2700","maybe","you'll","find",1
"2701","you'll","find","a",1
"2702","going","to","name",1
"2703","to","name","him",1
"2704","name","him","qquestion",1
"2705","great","ccomma","aang",1
"2706","what","does","me",1
"2707","does","me","being",1
"2708","me","being","a",1
"2709","being","a","girl",1
"2710","a","girl","have",1
"2711","girl","have","to",1
"2712","do","with","sewing",1
"2713","with","sewing","qquestion",1
"2714","sewing","qquestion","eend",1
"2715","sstart","all","done",1
"2716","all","done","with",1
"2717","done","with","your",1
"2718","with","your","pants",1
"2719","your","pants","eexclamation",1
"2720","pants","eexclamation","and",1
"2721","and","look","what",1
"2722","look","what","a",1
"2723","what","a","great",1
"2724","a","great","job",1
"2725","great","job","i",1
"2726","job","i","did",1
"2727","i","did","eexclamation",1
"2728","did","eexclamation","eend",1
"2729","sstart","sstart","woo",1
"2730","sstart","woo","eexclamation",1
"2731","woo","eexclamation","eend",1
"2732","sstart","he","looks",1
"2733","he","looks","pretty",1
"2734","looks","pretty","good",1
"2735","pretty","good","out",1
"2736","good","out","there",1
"2737","no","ccomma","appa",1
"2738","appa","eexclamation","don't",1
"2739","eexclamation","don't","eat",1
"2740","don't","eat","that",1
"2741","eat","that","eexclamation",1
"2742","out","of","there",1
"2743","of","there","eexclamation",1
"2744","was","that","thing",1
"2745","uhh","ppause","eend",1
"2746","no","ccomma","don't",1
"2747","ccomma","don't","hurt",1
"2748","don't","hurt","him",1
"2749","hurt","him","eexclamation",1
"2750","him","eexclamation","he",1
"2751","eexclamation","he","didn't",1
"2752","he","didn't","mean",1
"2753","didn't","mean","it",1
"2754","mean","it","pperiod",1
"2755","it","pperiod","my",1
"2756","pperiod","my","brother",1
"2757","my","brother","is",1
"2758","brother","is","just",1
"2759","is","just","an",1
"2760","just","an","idiot",1
"2761","an","idiot","sometimes",1
"2762","idiot","sometimes","pperiod",1
"2763","aang","ppause","do",1
"2764","ppause","do","some",1
"2765","do","some","airbending",1
"2766","some","airbending","ppause",1
"2767","airbending","ppause","eend",1
"2768","well","ccomma","maybe",1
"2769","ccomma","maybe","just",1
"2770","maybe","just","a",1
"2771","just","a","bite",1
"2772","a","bite","ppause",1
"2773","bite","ppause","eend",1
"2774","sstart","he's","just",1
"2775","he's","just","upset",1
"2776","just","upset","because",1
"2777","upset","because","a",1
"2778","because","a","bunch",1
"2779","of","girls","kicked",1
"2780","girls","kicked","his",1
"2781","kicked","his","butt",1
"2782","his","butt","yesterday",1
"2783","butt","yesterday","pperiod",1
"2784","yesterday","pperiod","eend",1
"2785","right","pperiod","and",1
"2786","and","then","they",1
"2787","then","they","kicked",1
"2788","they","kicked","your",1
"2789","kicked","your","butt",1
"2790","your","butt","pperiod",1
"2791","butt","pperiod","eend",1
"2792","hey","ccomma","don't",1
"2793","ccomma","don't","get",1
"2794","don't","get","too",1
"2795","get","too","comfortable",1
"2796","too","comfortable","pperiod",1
"2797","comfortable","pperiod","it's",1
"2798","pperiod","it's","risky",1
"2799","it's","risky","for",1
"2800","risky","for","us",1
"2801","us","to","stay",1
"2802","to","stay","in",1
"2803","stay","in","one",1
"2804","in","one","place",1
"2805","one","place","for",1
"2806","place","for","very",1
"2807","for","very","long",1
"2808","very","long","pperiod",1
"2809","long","pperiod","eend",1
"2810","well","ccomma","it's",1
"2811","ccomma","it's","nice",1
"2812","it's","nice","to",1
"2813","nice","to","see",1
"2814","see","you","excited",1
"2815","you","excited","about",1
"2816","excited","about","being",1
"2817","about","being","the",1
"2818","being","the","avatar",1
"2819","i","just","hope",1
"2820","just","hope","it",1
"2821","hope","it","doesn't",1
"2822","it","doesn't","all",1
"2823","doesn't","all","go",1
"2824","all","go","to",1
"2825","oh","ccomma","good",1
"2826","ccomma","good","eexclamation",1
"2827","good","eexclamation","can",1
"2828","eexclamation","can","you",1
"2829","help","me","carry",1
"2830","me","carry","this",1
"2831","carry","this","back",1
"2832","this","back","to",1
"2833","to","the","room",1
"2834","the","room","qquestion",1
"2835","room","qquestion","it's",1
"2836","qquestion","it's","a",1
"2837","it's","a","little",1
"2838","a","little","heavy",1
"2839","little","heavy","pperiod",1
"2840","heavy","pperiod","eend",1
"2841","mean","you","can't",1
"2842","you","can't","qquestion",1
"2843","can't","qquestion","eend",1
"2844","sstart","sstart","watching",1
"2845","sstart","watching","you",1
"2846","watching","you","show",1
"2847","you","show","off",1
"2848","show","off","for",1
"2849","off","for","a",1
"2850","for","a","bunch",1
"2851","of","girls","does",1
"2852","girls","does","not",1
"2853","does","not","sound",1
"2854","not","sound","like",1
"2855","sound","like","fun",1
"2856","like","fun","pperiod",1
"2857","it's","not","my",1
"2858","not","my","basket",1
"2859","my","basket","pperiod",1
"2860","basket","pperiod","these",1
"2861","pperiod","these","supplies",1
"2862","these","supplies","are",1
"2863","supplies","are","for",1
"2864","are","for","our",1
"2865","for","our","trip",1
"2866","our","trip","pperiod",1
"2867","trip","pperiod","i",1
"2868","pperiod","i","told",1
"2869","told","you","ccomma",1
"2870","you","ccomma","we",1
"2871","have","to","leave",1
"2872","to","leave","kyoshi",1
"2873","leave","kyoshi","soon",1
"2874","kyoshi","soon","pperiod",1
"2875","sstart","sstart","aangy",1
"2876","sstart","aangy","ppause",1
"2877","aangy","ppause","eend",1
"2878","sstart","sstart","'simple",1
"2879","sstart","'simple","monk",1
"2880","'simple","monk","ccomma",1
"2881","monk","ccomma","'",1
"2882","ccomma","'","huh",1
"2883","'","huh","qquestion",1
"2884","huh","qquestion","i",1
"2885","thought","you","promised",1
"2886","you","promised","me",1
"2887","promised","me","that",1
"2888","me","that","this",1
"2889","that","this","avatar",1
"2890","this","avatar","stuff",1
"2891","avatar","stuff","wouldn't",1
"2892","stuff","wouldn't","go",1
"2893","wouldn't","go","to",1
"2894","sstart","sstart","jealous",1
"2895","sstart","jealous","qquestion",1
"2896","jealous","qquestion","of",1
"2897","qquestion","of","what",1
"2898","yeah","pperiod","eend",1
"2899","sstart","good","for",1
"2900","sstart","sstart","nope",1
"2901","sstart","nope","pperiod",1
"2902","nope","pperiod","have",1
"2903","pperiod","have","fun",1
"2904","have","fun","pperiod",1
"2905","sstart","great","pperiod",1
"2906","i'm","glad","you",1
"2907","glad","you","know",1
"2908","sstart","good","eexclamation",1
"2909","good","eexclamation","eend",1
"2910","wanted","to","make",1
"2911","make","sure","you",1
"2912","sure","you","were",1
"2913","you","were","safe",1
"2914","were","safe","pperiod",1
"2915","safe","pperiod","you",1
"2916","you","really","had",1
"2917","really","had","me",1
"2918","had","me","worried",1
"2919","me","worried","pperiod",1
"2920","well","ccomma","get",1
"2921","of","the","water",1
"2922","the","water","before",1
"2923","water","before","you",1
"2924","before","you","catch",1
"2925","catch","a","cold",1
"2926","a","cold","ccomma",1
"2927","cold","ccomma","you",1
"2928","ccomma","you","big",1
"2929","you","big","jerk",1
"2930","big","jerk","eexclamation",1
"2931","jerk","eexclamation","eend",1
"2932","sstart","sstart","hang",1
"2933","sstart","hang","on",1
"2934","hang","on","ccomma",1
"2935","sstart","sstart","wake",1
"2936","sstart","wake","up",1
"2937","wake","up","ccomma",1
"2938","up","ccomma","aang",1
"2939","sstart","get","inside",1
"2940","get","inside","pperiod",1
"2941","it's","not","your",1
"2942","not","your","fault",1
"2943","sstart","then","let's",1
"2944","then","let's","get",1
"2945","here","pperiod","zuko",1
"2946","pperiod","zuko","will",1
"2947","zuko","will","leave",1
"2948","will","leave","kyoshi",1
"2949","leave","kyoshi","to",1
"2950","kyoshi","to","follow",1
"2951","to","follow","us",1
"2952","follow","us","pperiod",1
"2953","us","pperiod","i",1
"2954","know","it","feels",1
"2955","it","feels","wrong",1
"2956","feels","wrong","to",1
"2957","wrong","to","run",1
"2958","to","run","ccomma",1
"2959","run","ccomma","but",1
"2960","but","i","think",1
"2961","i","think","it's",1
"2962","think","it's","the",1
"2963","it's","hard","ccomma",1
"2964","hard","ccomma","but",1
"2965","but","you","did",1
"2966","you","did","the",1
"2967","did","the","right",1
"2968","right","thing","pperiod",1
"2969","thing","pperiod","zuko",1
"2970","pperiod","zuko","would",1
"2971","zuko","would","have",1
"2972","would","have","destroyed",1
"2973","have","destroyed","the",1
"2974","destroyed","the","whole",1
"2975","the","whole","place",1
"2976","whole","place","if",1
"2977","place","if","we",1
"2978","we","had","stayed",1
"2979","had","stayed","pperiod",1
"2980","stayed","pperiod","they're",1
"2981","pperiod","they're","going",1
"2982","be","okay","ccomma",1
"2983","it","was","pperiod",1
"2984","was","pperiod","eend",1
"2985","sstart","wow","pperiod",1
"2986","wow","pperiod","we",1
"2987","don't","have","cities",1
"2988","have","cities","like",1
"2989","cities","like","this",1
"2990","like","this","in",1
"2991","this","in","the",1
"2992","in","the","south",1
"2993","aang","eexclamation","it",1
"2994","eexclamation","it","could",1
"2995","could","be","dangerous",1
"2996","be","dangerous","if",1
"2997","dangerous","if","people",1
"2998","if","people","find",1
"2999","people","find","out",1
"3000","find","out","you're",1
"3001","out","you're","the",1
"3002","sstart","sstart","technically",1
"3003","sstart","technically","ccomma",1
"3004","technically","ccomma","aang",1
"3005","ccomma","aang","is",1
"3006","aang","is","112",1
"3007","is","112","years",1
"3008","112","years","old",1
"3009","years","old","pperiod",1
"3010","old","pperiod","eend",1
"3011","hi","ccomma","june",1
"3012","ccomma","june","pipinpadaloxicopolis",1
"3013","june","pipinpadaloxicopolis","pperiod",1
"3014","pipinpadaloxicopolis","pperiod","nice",1
"3015","pperiod","nice","to",1
"3016","sstart","we","will",1
"3017","we","will","pperiod",1
"3018","sstart","this","sounded",1
"3019","this","sounded","like",1
"3020","sounded","like","fun",1
"3021","like","fun","at",1
"3022","fun","at","first",1
"3023","first","ccomma","but",1
"3024","ccomma","but","now",1
"3025","now","that","i'm",1
"3026","that","i'm","here",1
"3027","i'm","here","ccomma",1
"3028","here","ccomma","i'm",1
"3029","ccomma","i'm","starting",1
"3030","i'm","starting","to",1
"3031","starting","to","have",1
"3032","to","have","second",1
"3033","have","second","thoughts",1
"3034","second","thoughts","eexclamation",1
"3035","thoughts","eexclamation","eend",1
"3036","aang","ccomma","do",1
"3037","ccomma","do","something",1
"3038","do","something","eexclamation",1
"3039","something","eexclamation","use",1
"3040","eexclamation","use","your",1
"3041","use","your","airbending",1
"3042","your","airbending","eexclamation",1
"3043","airbending","eexclamation","eend",1
"3044","sstart","is","it",1
"3045","is","it","just",1
"3046","it","just","me",1
"3047","just","me","ccomma",1
"3048","me","ccomma","or",1
"3049","ccomma","or","is",1
"3050","or","is","this",1
"3051","is","this","guy's",1
"3052","this","guy's","crown",1
"3053","guy's","crown","a",1
"3054","crown","a","little",1
"3055","a","little","crooked",1
"3056","little","crooked","qquestion",1
"3057","crooked","qquestion","eend",1
"3058","can't","keep","us",1
"3059","keep","us","here",1
"3060","us","here","pperiod",1
"3061","here","pperiod","let",1
"3062","pperiod","let","us",1
"3063","let","us","leave",1
"3064","us","leave","pperiod",1
"3065","is","a","prison",1
"3066","a","prison","cell",1
"3067","prison","cell","qquestion",1
"3068","cell","qquestion","but",1
"3069","qquestion","but","it's",1
"3070","but","it's","so",1
"3071","it's","so","nice",1
"3072","so","nice","pperiod",1
"3073","we're","not","sticking",1
"3074","not","sticking","around",1
"3075","sticking","around","to",1
"3076","around","to","find",1
"3077","to","find","out",1
"3078","find","out","pperiod",1
"3079","out","pperiod","there's",1
"3080","pperiod","there's","gotta",1
"3081","there's","gotta","be",1
"3082","gotta","be","some",1
"3083","be","some","way",1
"3084","some","way","outta",1
"3085","way","outta","here",1
"3086","outta","here","pperiod",1
"3087","well","ccomma","no",1
"3088","ccomma","no","point",1
"3089","no","point","in",1
"3090","point","in","arguing",1
"3091","in","arguing","about",1
"3092","arguing","about","it",1
"3093","about","it","now",1
"3094","it","now","pperiod",1
"3095","now","pperiod","get",1
"3096","pperiod","get","some",1
"3097","get","some","rest",1
"3098","some","rest","ccomma",1
"3099","rest","ccomma","aang",1
"3100","aang","pperiod","looks",1
"3101","pperiod","looks","like",1
"3102","looks","like","you'll",1
"3103","like","you'll","need",1
"3104","you'll","need","it",1
"3105","need","it","for",1
"3106","it","for","tomorrow",1
"3107","for","tomorrow","pperiod",1
"3108","sstart","sstart","other",1
"3109","sstart","other","than",1
"3110","other","than","the",1
"3111","than","the","crystal",1
"3112","the","crystal","slowly",1
"3113","crystal","slowly","encasing",1
"3114","slowly","encasing","my",1
"3115","encasing","my","entire",1
"3116","my","entire","body",1
"3117","entire","body","ccomma",1
"3118","body","ccomma","doing",1
"3119","ccomma","doing","great",1
"3120","doing","great","pperiod",1
"3121","think","about","the",1
"3122","about","the","challenges",1
"3123","the","challenges","ccomma",1
"3124","challenges","ccomma","maybe",1
"3125","ccomma","maybe","it's",1
"3126","maybe","it's","some",1
"3127","it's","some","kind",1
"3128","kind","of","riddle",1
"3129","of","riddle","pperiod",1
"3130","riddle","pperiod","eend",1
"3131","sstart","we're","gonna",1
"3132","we're","gonna","keep",1
"3133","gonna","keep","trying",1
"3134","keep","trying","ccomma",1
"3135","trying","ccomma","but",1
"3136","ccomma","but","that",1
"3137","but","that","is",1
"3138","is","a","good",1
"3139","a","good","backup",1
"3140","good","backup","pperiod",1
"3141","backup","pperiod","eend",1
"3142","and","what","did",1
"3143","did","you","learn",1
"3144","you","learn","qquestion",1
"3145","learn","qquestion","eend",1
"3146","sstart","and","ppause",1
"3147","and","ppause","qquestion",1
"3148","ppause","qquestion","eend",1
"3149","uh","ccomma","over",1
"3150","ccomma","over","here",1
"3151","over","here","eexclamation",1
"3152","sstart","so","this",1
"3153","so","this","crazy",1
"3154","this","crazy","king",1
"3155","crazy","king","is",1
"3156","king","is","your",1
"3157","is","your","old",1
"3158","your","old","friend",1
"3159","old","friend","ccomma",1
"3160","friend","ccomma","bumi",1
"3161","ccomma","bumi","qquestion",1
"3162","bumi","qquestion","eend",1
"3163","ccomma","what","else",1
"3164","what","else","ya",1
"3165","else","ya","got",1
"3166","ya","got","qquestion",1
"3167","got","qquestion","eend",1
"3168","sstart","sstart","an",1
"3169","sstart","an","earthbender",1
"3170","an","earthbender","eexclamation",1
"3171","earthbender","eexclamation","eend",1
"3172","sstart","hello","there",1
"3173","hello","there","ccomma",1
"3174","there","ccomma","i'm",1
"3175","ccomma","i'm","katara",1
"3176","i'm","katara","eexclamation",1
"3177","katara","eexclamation","what's",1
"3178","eexclamation","what's","your",1
"3179","what's","your","name",1
"3180","your","name","qquestion",1
"3181","sstart","we","just",1
"3182","we","just","wanted",1
"3183","just","wanted","to",1
"3184","wanted","to","say",1
"3185","to","say","“hi”",1
"3186","say","“hi”","pperiod",1
"3187","“hi”","pperiod","eend",1
"3188","sstart","sstart","which",1
"3189","sstart","which","means",1
"3190","which","means","no",1
"3191","means","no","nuts",1
"3192","no","nuts","for",1
"3193","nuts","for","dinner",1
"3194","for","dinner","eexclamation",1
"3195","dinner","eexclamation","eend",1
"3196","hey","ccomma","you're",1
"3197","ccomma","you're","that",1
"3198","you're","that","kid",1
"3199","that","kid","eexclamation",1
"3200","kid","eexclamation","why",1
"3201","did","you","run",1
"3202","you","run","away",1
"3203","run","away","before",1
"3204","away","before","qquestion",1
"3205","but","ccomma","haru's",1
"3206","ccomma","haru's","an",1
"3207","haru's","an","earthbender",1
"3208","an","earthbender","ccomma",1
"3209","earthbender","ccomma","he",1
"3210","ccomma","he","can",1
"3211","he","can","help",1
"3212","can","help","pperiod",1
"3213","that","qquestion","haru",1
"3214","qquestion","haru","has",1
"3215","haru","has","a",1
"3216","has","a","gift",1
"3217","a","gift","pperiod",1
"3218","gift","pperiod","asking",1
"3219","pperiod","asking","him",1
"3220","asking","him","not",1
"3221","him","not","to",1
"3222","not","to","earthbend",1
"3223","to","earthbend","is",1
"3224","earthbend","is","like",1
"3225","is","like","asking",1
"3226","like","asking","me",1
"3227","asking","me","not",1
"3228","me","not","to",1
"3229","not","to","waterbend",1
"3230","to","waterbend","pperiod",1
"3231","waterbend","pperiod","it's",1
"3232","it's","a","part",1
"3233","part","of","who",1
"3234","of","who","we",1
"3235","i","understand","that",1
"3236","understand","that","haru",1
"3237","that","haru","can",1
"3238","haru","can","help",1
"3239","can","help","you",1
"3240","help","you","fight",1
"3241","you","fight","back",1
"3242","fight","back","pperiod",1
"3243","back","pperiod","what",1
"3244","pperiod","what","can",1
"3245","what","can","the",1
"3246","can","the","fire",1
"3247","fire","nation","do",1
"3248","nation","do","to",1
